partner_id,gender,age_group,city_tier,trips_weekly,hours_online_per_week,avg_rating,on_time_pct,cancel_rate,safety_incidents,weekly_earnings,earnings_volatility,cashless_share,nova_score
2033,M,36-45,A,62,55.97970241584039,4.917401374773346,0.8356723751907483,0.12325344601157817,0,482.87008127886304,0.02,0.8675044167039478,610
2034,M,26-35,A,72,29.585480374476745,4.816280723388886,0.995,0.10445356182533427,0,548.8744203875211,0.24102106500593484,0.9002180210444108,615
2035,M,26-35,A,55,35.2853623946759,4.510146381622316,0.940150742397984,0.04147776207060849,0,654.1933781306572,0.06472260021392158,0.5775902182194506,646
2036,F,18-25,B,48,33.17630678877832,4.760891634567375,0.913782286153589,0.0820530825799534,0,481.6834942470536,0.24623151235370164,0.7644914410216725,600
2037,F,36-45,A,73,37.46094728061663,4.468200771190048,0.995,0.07007930942366243,0,624.928344644821,0.31930646951950037,0.6661449731193825,625
2038,M,36-45,B,59,46.12423158198868,4.870227574965901,0.9705031246532784,0.0635868794170563,0,577.6030935749288,0.07737569891254478,0.8473021346058998,622
2039,M,18-25,C,59,37.56930877898841,4.6456488377899925,0.995,0.0654993442535635,0,516.0037455614431,0.2734688467965921,0.9204706979780506,573
2040,F,26-35,C,43,48.52530172699025,4.5597317900220595,0.850802303594174,0.06788150770123412,0,439.4805620297383,0.18203514917977073,0.2943314596135491,565
2041,M,18-25,B,73,52.65379770075975,4.877889599409831,0.8669303704937659,0.11968125460649917,0,639.2907262401295,0.02,0.6281672586416299,602
2042,F,18-25,A,78,53.01759261329277,4.841106675577598,0.9616537617558009,0.04851447239698168,0,585.7983837700101,0.0836146516041966,0.8169279043838855,665
2043,M,46-60,A,67,30.818189046303523,4.787659844362131,0.9449249609047895,0.07672811430797805,0,611.5502238519173,0.1942581314110833,0.7794618045819162,632
2044,F,26-35,A,61,55.85928944472723,5.0,0.9830831017829939,0.0,0,539.1755271300945,0.21209465965063695,0.9115511285434736,618
2045,F,26-35,C,67,56.66072284876239,4.848049975438393,0.842660556234367,0.09120705150199568,0,544.1468918712985,0.0535446995520798,0.6710690186297636,597
2046,M,26-35,C,35,57.526799312371686,4.643256460510895,0.9401798707985822,0.11802764421757309,0,327.4350057767393,0.18253640749229105,0.5858362595568773,528
2047,M,46-60,A,59,40.42185180282304,4.827480580122741,0.9688634316710147,0.03893909912698135,0,406.7572112632361,0.2458844768278498,0.63715362539066,580
2048,M,26-35,A,82,34.481575266897224,4.7158883984905335,0.9800086033405694,0.04364339749734743,0,656.0686069307127,0.25988604155354444,0.6136052157658862,621
2049,M,36-45,B,61,32.15758808519915,4.94041382328455,0.900265280939624,0.0830451056037914,0,407.4882247348894,0.1469731226187381,0.6160150279779494,587
2050,M,26-35,A,80,30.98220113425181,4.800146581024564,0.9579307585798039,0.06058382083237341,0,500.86437381644123,0.21507750228452602,0.7008862819521242,603
2051,F,18-25,C,43,42.11690406664869,4.800188493020067,0.8710171454017324,0.09249108771557671,0,512.1190444308344,0.26579483091714357,0.7137253338357561,577
2052,M,36-45,A,60,50.47851856490425,4.533644738470706,0.9053526959076434,0.06138276806275694,0,634.1337618512498,0.24819647833749367,0.7580582306083967,650
2053,M,18-25,A,75,55.065584409873445,4.765202742925443,0.8768531830351034,0.11839796161154564,0,555.8874378781497,0.25131497722632984,0.688874839425869,587
2054,F,36-45,B,67,37.14442883637649,4.744360121860211,0.8862667135330624,0.046407796035829715,0,248.53563418113325,0.18908052925070018,0.5786957175973241,535
2055,M,26-35,A,75,41.61311732919711,4.602367981718418,0.9169518835810441,0.14324724139144646,0,630.3254118354955,0.1724385810365932,0.6816320280698518,595
2056,M,36-45,A,69,40.95812446598554,4.720374777041673,0.9008531626181064,0.10275771752047408,0,628.1129141678996,0.20176908590039333,0.7010354060598494,635
2057,F,36-45,C,44,35.64719750134861,4.808962866537612,0.872460427847218,0.10296345862152967,0,450.72896346340906,0.11889850247985069,0.5552624017800893,567
2058,M,36-45,A,74,49.35749529760619,4.754947560098398,0.863420147391089,0.031785670969281005,0,622.822546726263,0.2689675994461098,0.8742357897283404,620
2059,M,18-25,B,57,45.628482466232256,4.536985046262395,0.995,0.09879047151084919,0,469.98192036759224,0.05756763545855277,0.911526213737858,601
2060,M,36-45,B,66,43.41823175119606,4.7114174750204585,0.8985718528387872,0.08511815292041845,0,470.3101227797549,0.13965517504647432,0.5553512317749956,581
2061,F,46-60,A,54,45.58305439195925,4.677396281644019,0.9328982786765615,0.009411687919812225,0,444.7762410828961,0.1771005746646122,0.9366955486266801,636
2062,M,18-25,A,61,48.154512479574834,4.779427028454678,0.8326514021877824,0.027361990783363287,0,494.9212825666224,0.21757435991492163,0.8770531433380417,590
2063,M,26-35,A,56,48.05437019130388,4.761229884284163,0.985482456645471,0.08272883779246493,0,570.5261960950563,0.23260228120017587,0.8051816073763813,627
2064,M,36-45,A,72,33.615100438781425,4.693058040683224,0.9355580325243423,0.06000100835002572,0,607.1237908260762,0.29911889258367014,0.9937329941775239,600
2065,M,18-25,A,71,50.96328548742946,4.686800483486498,0.9044062728537438,0.04900565371347508,0,643.3350866723937,0.1862201691043902,0.7561624481712312,649
2066,F,36-45,C,67,44.55366117680559,4.762883388197674,0.9024429464668026,0.09886847583366387,0,337.85334329353975,0.12256113201362993,0.7162655903643782,541
2067,M,36-45,B,61,37.65383805019735,4.894846513247985,0.9640704928883028,0.04298662134742027,0,353.1658202007771,0.16839706147873343,0.737321333674002,584
2068,F,18-25,C,55,44.3422969144617,4.789796078406228,0.7693452285627606,0.05884277170951824,0,398.72506544474317,0.1544481955031978,0.6669092390118163,559
2069,M,26-35,B,64,45.444774767250536,4.965060398793607,0.8811903330645462,0.04858910635949133,0,414.1044501371461,0.22159467706955532,0.7842598106918531,576
2070,M,26-35,B,73,52.81783667164124,4.925178646826284,0.9218458081199404,0.07880507773639184,0,536.4089338014683,0.09464008019138916,0.7264990535205155,605
2071,F,26-35,B,63,31.538443715148198,4.975702374431373,0.9152694459384367,0.016916254005369738,0,387.2604875091086,0.16596562231005588,0.7852564549167057,539
2072,M,36-45,A,63,55.24984353654193,4.956494147770458,0.995,0.05356984444448787,0,658.9197321201555,0.3098129614820015,0.686225186080335,637
2073,M,18-25,A,68,42.23166356309827,4.987642427511108,0.9079203264775935,0.01431704338011942,0,499.7248695326349,0.19438817047477375,0.6905988207933549,593
2074,F,26-35,B,53,36.938467492514015,4.574228578429315,0.9653113496030827,0.06411373574274316,0,611.9773105104568,0.09576537633940736,0.6255897586994278,614
2075,M,36-45,B,63,36.63241900142865,4.84831394168657,0.995,0.09019147029272559,0,543.1656572935083,0.15281723063658278,0.6689283428376225,648
2076,M,18-25,B,54,31.986322416574204,4.9303480829295845,0.9499307042894215,0.09522689485741334,1,389.105275749079,0.02,0.8618598375274605,547
2077,F,36-45,A,73,24.59085116243257,4.965054098278493,0.8941091964359331,0.0416720500169759,0,758.6533263050749,0.17529119333338047,0.7152913260086629,632
2078,M,18-25,C,40,48.773998803592036,4.626392178047907,0.8437756207006527,0.09599965858747787,0,420.5634467424886,0.3118145088752211,0.7513445218773411,545
2079,M,26-35,A,69,61.80886400421964,4.852207078739715,0.9626710141357102,0.05994509733265184,0,585.9201495243444,0.085071762608927,0.8171624768151304,620
2080,M,18-25,C,61,25.823846511641847,4.761680459742562,0.995,0.11033254919235225,0,438.6569755482876,0.0635162503108759,0.5982009713519725,588
2081,M,36-45,C,50,32.495720840696414,5.0,0.9412981547764561,0.07110111415578155,0,459.65703236464043,0.1277391986599602,0.8432855550709442,569
2082,M,36-45,C,51,49.51583189145333,4.5383062563408325,0.9762724076968076,0.0,0,466.8607519751738,0.253705307226361,0.7630555649879429,568
2083,M,36-45,B,64,41.54363091328577,4.63620656278657,0.995,0.0948404302613292,0,427.2772140914665,0.31637100673574914,0.7202494925031916,598
2084,M,46-60,A,76,50.34419242275149,4.484804926255649,0.9714687142195311,0.04822702402282734,1,569.0481267049258,0.2158569720490312,0.7686405974913055,572
2085,M,36-45,B,55,40.98279476851163,4.7696924430549625,0.8619683567103041,0.064274001435517,0,490.8345814087906,0.0771272223111505,0.7331217184915714,625
2086,M,36-45,B,64,36.19372500733622,5.0,0.9249530382752227,0.07807770416721505,0,550.3329394955869,0.17822201018986314,0.5058647298417196,613
2087,M,26-35,B,61,39.74157889326869,4.743748757220006,0.9891107596760577,0.026758762607757905,0,545.1735885504379,0.3231540385672317,0.6045054347559019,587
2088,M,46-60,A,61,18.17910577744037,4.765554998378638,0.9081610104525994,0.07173960724635947,0,568.1860525047869,0.15512794384918843,0.8447521705164203,634
2089,F,26-35,A,75,30.56515654351535,4.838535815593481,0.995,0.0785349098465655,0,538.222548772088,0.1912378004140349,0.5583904570475506,636
2090,M,36-45,A,76,51.48279374218701,4.738956427248906,0.9262531551005805,0.07292192568389208,0,536.0646876086698,0.1992447683199249,0.6753325636142311,620
2091,M,18-25,B,50,53.918998441788446,4.800903902871612,0.9307173710473418,0.05703206246899737,0,368.7234857443267,0.056330963266640804,0.6650437968633627,566
2092,F,26-35,B,69,56.061660550923165,4.812431750399171,0.9078629479828075,0.09525795890563735,0,562.171098972337,0.25983573700961804,1.0,589
2093,M,36-45,C,47,46.40869346448033,4.617966502185971,0.9201768170160538,0.046575121522621686,0,361.04194700031223,0.24830093995971675,0.7543232148924304,554
2094,M,18-25,B,54,19.439311257137298,4.73349299326755,0.927022371388477,0.054234351028649985,0,462.50086770961633,0.020516768171765648,0.8736278555815251,587
2095,F,18-25,B,66,35.64993470812858,4.863689938973537,0.8431729036791642,0.06291995693418567,0,525.4082320930861,0.07354787053048813,0.607279389068856,601
2096,M,46-60,A,61,55.24655676548632,4.889686417484464,0.8985203353709463,0.07836405077815548,0,554.5344042993538,0.10242398998915352,0.8306878298557345,670
2097,M,26-35,B,62,58.23054238683554,4.945575248429141,0.8595395956573281,0.059263700449320264,0,495.92303807805445,0.23986793970070996,0.47357556880928886,631
2098,M,18-25,A,71,55.626477430072434,4.80471541001742,0.9062445696305822,0.10135760697004781,1,499.2782368584569,0.11991103438620926,0.7337139439696387,556
2099,M,26-35,A,78,39.637475352302005,4.810567856686666,0.8910418115167401,0.06985858640803458,0,614.453317462903,0.21210808794044794,0.8507512299089488,612
2100,M,26-35,A,55,28.934241334254345,4.860527729782194,0.9675910588117788,0.07476973891099606,0,514.4095641186279,0.16545800037327646,0.5815390970901806,599
2101,F,26-35,A,70,41.59368410041518,4.664784467964304,0.9771699968542756,0.07280408477369515,0,566.6559619661683,0.18569374023865123,0.835039171583486,634
2102,M,46-60,A,60,42.148070182302625,4.654633142201626,0.9480147077166738,0.09198717792885103,0,650.4273217406096,0.21967483436655902,0.8466500007678059,661
2103,F,46-60,B,71,57.65564820091453,4.735680321351841,0.8632175384392583,0.0717232467942305,0,559.1520464843171,0.20178672971208375,0.635649547241983,597
2104,F,36-45,A,68,44.27791300122211,4.561947345066884,0.9198932611393229,0.011714495005527552,0,521.0815235372859,0.17848224995462678,0.6631273310089054,597
2105,M,36-45,A,71,42.16681178880771,4.815435115754987,0.8592403844109938,0.09718526592086613,0,563.5423163248668,0.20616643434407098,0.6798661496662655,608
2106,F,26-35,A,67,42.734951481434585,4.9101623054252395,0.9168353307024452,0.07009025624228295,0,703.352136883648,0.19735776617507075,0.731427146623332,626
2107,F,36-45,B,53,45.99858829762687,4.640693453274247,0.9481710583614635,0.0940455842166524,0,450.47249158326343,0.1632266422964165,0.6756516373162381,565
2108,F,18-25,B,66,48.26440086061568,4.81767237848279,0.9732052161457553,0.05482169421900522,0,508.5899056700167,0.14550116759149773,0.791345225036652,592
2109,M,18-25,A,62,34.75462565982004,4.656430342358701,0.9448422389929522,0.014198503617392756,0,612.8523733358842,0.33043542544229043,0.7051836457554843,633
2110,M,46-60,A,70,31.42379605374431,4.601513674700761,0.9889235782007021,0.0,0,592.2912764717911,0.14458360865099112,1.0,639
2111,M,36-45,C,57,55.705585214046984,5.0,0.9311878193468729,0.04316896631926691,1,403.7104599150042,0.2893595995488298,0.8832823983891502,521
2112,M,26-35,B,69,25.589587055643165,4.603265029597413,0.9137219863994851,0.08101882710572653,0,448.6092522080594,0.12518966826653877,0.7530681801497694,556
2113,M,36-45,B,54,58.377474592047726,4.555702102286824,0.9600830254849706,0.11193672864892833,0,477.94158995267657,0.24481396119797078,0.6717512252936677,563
2114,M,26-35,B,60,22.893213027463002,4.782207309558297,0.9653238050088337,0.07905913675827753,0,547.9316442709296,0.32270065839829143,0.6453406181893073,617
2115,M,26-35,C,52,36.15458867168979,4.787078221769115,0.8889914150838143,0.042433177718775084,0,536.6765175645519,0.1529994810497991,0.7043462059433749,576
2116,F,26-35,C,40,51.71853970583447,4.842084821178491,0.9269491129285035,0.05647627569069059,0,273.44490260542153,0.12660862754051838,0.7288400753836672,520
2117,M,18-25,A,66,42.00341889078273,5.0,0.9088843312831687,0.1078234929595353,0,715.0366678372086,0.1456616303457003,0.7518593885651765,673
2118,M,26-35,B,75,28.83523196238159,4.639430527720806,0.8285702598899798,0.023176573883753514,0,500.48523051846433,0.17845058922777154,0.6649618685024558,581
2119,M,26-35,A,72,46.26428154125996,4.668034474303916,0.949205324605666,0.1270531864454309,0,657.0102668017271,0.20574970707402354,0.8293840621540187,627
2120,M,26-35,B,65,42.67004341800481,4.9933208245960286,0.8582738909104742,0.12378112577473888,0,440.3095014372493,0.1768002248295694,0.7296658094819166,576
2121,M,18-25,A,72,39.83951711558022,4.895668564825868,0.943611210466688,0.12804166209609658,0,441.4786488898369,0.14640123523188783,0.6999028527260227,587
2122,M,46-60,A,60,35.76077709217092,4.870012200664259,0.8432346848919396,0.08142104462453334,0,440.39957554281403,0.3363633486247978,0.7958255331678818,581
2123,M,26-35,C,49,41.653940004694,4.657119695673901,0.877416646148963,0.06525425547204518,0,389.66867627506946,0.1639648939638005,0.5752623047714722,529
2124,M,36-45,C,47,36.18078388047645,4.913683233061837,0.8905200599132159,0.08719038798454609,0,457.9479179685519,0.1303918898288382,0.5547677877018389,570
2125,M,18-25,A,77,66.34532668849158,4.877277423027156,0.9902862385155673,0.08875754853155829,0,592.0513588430379,0.2464408934064444,0.7793031903518519,649
2126,M,26-35,C,48,39.59982848183227,4.773630590217905,0.8861242470007037,0.05647672282629043,0,394.3300563940157,0.2477148639594895,0.5795462903692357,589
2127,M,36-45,A,55,38.2624304618089,4.660260828464977,0.8632514523195647,0.03946390286521517,0,636.0319820751821,0.292999150152628,0.677380192819663,595
2128,M,26-35,B,58,36.58363854512211,4.765204333158267,0.9370172540996797,0.062481905179080116,0,487.76879479019834,0.3342291007239466,0.8663999630243265,597
2129,M,18-25,C,61,59.76950842838193,4.99767303327249,0.9097513205633073,0.04633076667402901,0,467.9816969749819,0.2077017616190852,0.6050912620654321,574
2130,M,26-35,A,55,25.609331221044336,4.583904837109448,0.956528028032467,0.10972659435951082,0,805.4373223561652,0.1569396603565405,1.0,672
2131,M,26-35,B,61,45.594324218994174,4.630430139790479,0.8700060025417734,0.05100711458812056,0,493.5167269333864,0.027821034636865638,0.8077294547073925,587
2132,F,26-35,B,63,39.60710028123595,4.6570296347394,0.932342694106989,0.07136924399792029,0,439.4531654063703,0.10497188653215564,0.6051015254222888,604
2133,F,26-35,A,83,27.765998953579878,4.697576826598538,0.995,0.0879912156182353,0,643.4815802318478,0.19668494146663174,0.9423663454694329,653
2134,F,26-35,B,47,33.80923672136884,4.742439497021846,0.9002360520482828,0.11489526931037519,0,525.7975607402458,0.08552465227446754,0.6196732700041913,653
2135,M,26-35,A,70,45.169539939058325,4.897785654230286,0.9353365204850315,0.07125677845564164,0,599.5835939538763,0.05319025962468368,1.0,613
2136,M,18-25,B,54,33.356067803439124,4.81681211716262,0.8333479870981189,0.08452888709839756,0,492.1375592928982,0.18526623159612313,0.7516670297318748,557
2137,M,26-35,A,64,44.59563928220043,4.760726157575514,0.8797510356003924,0.03749028117489574,0,686.7896318259204,0.24214073752604903,0.8559594364625136,676
2138,F,36-45,A,66,59.291532286863514,4.793949021262051,0.9465860351021386,0.09769169940771712,0,680.5660130434285,0.1602817563288651,0.7843333929493739,646
2139,F,18-25,B,64,43.70600677217335,4.845198644054476,0.9059051128748891,0.10590569726891802,0,490.8464020704825,0.251743008218156,0.7572235618438545,584
2140,F,18-25,A,71,27.464875214755043,4.502144108065561,0.957321648030039,0.008389407827426398,0,521.5029622393618,0.2293266371139257,0.7479246452906136,610
2141,F,18-25,B,62,33.5320373815311,4.91153762876319,0.9424469342898296,0.12188837461606866,0,532.8822416674301,0.2719386650478927,0.5903868296431809,580
2142,M,18-25,B,58,39.14594261254738,4.62523805856704,0.852898528206112,0.049980215993890555,0,432.4151645715484,0.3538750766716473,0.7675545117209027,572
2143,F,26-35,B,55,38.47764881005341,4.681473444323377,0.9677653141312409,0.09033892664405821,0,556.238741789324,0.3891221312535276,0.8634719112193598,603
2144,F,18-25,A,59,43.520138451159184,4.800665298255538,0.85726575282888,0.07282685174447665,0,585.844783479287,0.23853368932035007,0.6133100723127691,630
